time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-15T11:21:22.880Z,33.6468333,-116.7163333,12.92,0.72,ml,22,88,0.06419,0.14,ci,ci40486488,2023-06-15T13:12:23.393Z,"10km S of Idyllwild, CA",earthquake,0.25,0.47,0.158,18,reviewed,ci,ci
2023-06-15T11:21:07.526Z,61.2226,-147.5545,14.4,1.3,ml,,,,0.32,ak,ak0237mpvw8w,2023-06-15T11:23:04.354Z,"61 km NW of Tatitlek, Alaska",earthquake,,2.7,,,automatic,ak,ak
2023-06-15T11:07:35.240Z,33.6428333,-116.7183333,12.5,1.5,ml,56,30,0.06214,0.19,ci,ci40486480,2023-06-15T13:12:30.393Z,"11km NNW of Anza, CA",earthquake,0.19,0.36,0.208,27,reviewed,ci,ci
2023-06-15T11:07:12.440Z,43.0326666666667,-110.8395,5.16,2.56,ml,23,96,0.3288,0.22,mb,mb90018358,2023-06-15T15:57:39.659Z,"11 km NE of Star Valley Ranch, Wyoming",earthquake,0.5,1.33,0.209565648048587,26,reviewed,mb,mb
2023-06-15T11:07:06.920Z,33.6393333,-116.7195,12.3,1.93,ml,69,29,0.0588,0.2,ci,ci40486472,2023-06-15T13:13:46.220Z,"10km NNW of Anza, CA",earthquake,0.17,0.34,0.276,26,reviewed,ci,ci
2023-06-15T11:05:41.080Z,33.6453333,-116.7143333,12.88,0.5,ml,13,89,0.06566,0.08,ci,ci40486464,2023-06-15T13:12:55.396Z,"10km S of Idyllwild, CA",earthquake,0.28,0.53,0.294,12,reviewed,ci,ci
2023-06-15T10:39:34.320Z,33.4105,-116.35,14.19,0.92,ml,48,37,0.1292,0.19,ci,ci40486448,2023-06-15T18:59:58.147Z,"17km N of Borrego Springs, CA",earthquake,0.2,0.46,0.121,23,reviewed,ci,ci
2023-06-15T10:33:28.800Z,38.3151667,-122.1765,10.09,1.17,md,29,66,0.04648,0.14,nc,nc73901306,2023-06-15T19:23:11.892Z,"7km N of Green Valley, CA",earthquake,0.29,0.53,0.249,18,reviewed,nc,nc
2023-06-15T10:33:03.171Z,61.2424,-151.1307,50.3,1.5,ml,,,,0.54,ak,ak0237mpd0xf,2023-06-15T10:35:55.659Z,"Southern Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-06-15T10:15:57.550Z,44.6641666666667,-111.8675,9.89,1.56,ml,25,54,0.1582,0.24,mb,mb90018353,2023-06-15T14:01:40.950Z,"42 km NE of Spencer, Idaho",earthquake,0.43,0.99,0.183403008477593,18,reviewed,mb,mb
2023-06-15T10:09:29.706Z,58.2533,-155.1253,0,1.1,ml,,,,0.28,ak,ak0237mp7xr1,2023-06-15T10:11:52.503Z,"85 km NNW of Karluk, Alaska",earthquake,,1.3,,,automatic,ak,ak
2023-06-15T10:05:02.170Z,18.6263333333333,-66.3766666666667,93.29,3.12,md,14,208,0.2075,0.16,pr,pr71413528,2023-06-15T10:39:05.290Z,"18 km NNW of Brenas, Puerto Rico",earthquake,1.21,0.7,0.0327487688453143,5,reviewed,pr,pr
2023-06-15T10:00:26.090Z,36.8536682,-121.6111679,0.72,1.45,md,12,86,0.03437,0.34,nc,nc73901301,2023-06-15T10:50:15.697Z,"5km SE of Aromas, CA",earthquake,0.81,2.46,0.18,7,automatic,nc,nc
2023-06-15T09:51:56.270Z,38.8196678,-122.8238297,1.75,0.41,md,6,114,0.01137,0.01,nc,nc73901296,2023-06-15T10:24:14.545Z,"8km NW of The Geysers, CA",earthquake,0.64,1.07,0.24,8,automatic,nc,nc
2023-06-15T09:50:41.210Z,33.0321667,-116.0058333,7.32,1.21,ml,48,41,0.1429,0.17,ci,ci40486440,2023-06-15T18:38:05.630Z,"17km SE of Ocotillo Wells, CA",earthquake,0.19,0.68,0.107,26,reviewed,ci,ci
2023-06-15T09:49:22.850Z,52.1553333333333,-176.165333333333,8.42,1.11,ml,4,307,,0.12,av,av91926501,2023-06-15T17:53:45.940Z,"44 km NE of Adak, Alaska",earthquake,1,1.07,0.204516085923814,4,reviewed,av,av
2023-06-15T09:49:07.201Z,36.4036,-115.266,5.6,1.2,ml,26,232.75,0.134,0.1855,nn,nn00861243,2023-06-15T15:19:56.177Z,"25 km NW of Nellis Air Force Base, Nevada",earthquake,,4,0.15,13,reviewed,nn,nn
2023-06-15T09:47:28.050Z,43.0306666666667,-110.8265,5.47,2.6,ml,19,97,0.3329,0.17,mb,mb90018373,2023-06-15T17:05:08.850Z,"12 km ENE of Star Valley Ranch, Wyoming",earthquake,0.62,1.51,0.289552631039353,14,reviewed,mb,mb
2023-06-15T09:42:22.284Z,65.5471,-148.8463,5.4,1.6,ml,,,,0.89,ak,ak0237motk7o,2023-06-15T09:44:21.502Z,"14 km W of Livengood, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-15T09:39:51.570Z,32.819,-115.5855,11.35,1.39,ml,24,83,0.06131,0.25,ci,ci40486432,2023-06-15T18:30:59.173Z,"4km SSW of Imperial, CA",earthquake,0.38,0.57,0.248,10,reviewed,ci,ci
2023-06-15T09:09:03.670Z,33.646,-116.7121667,13.04,0.5,ml,21,89,0.06502,0.13,ci,ci40486416,2023-06-15T13:13:32.396Z,"10km S of Idyllwild, CA",earthquake,0.29,0.49,0.097,12,reviewed,ci,ci
2023-06-15T08:49:05.340Z,19.449333190918,-155.426666259766,0.730000019073486,1.79,ml,41,59,,0.209999993,hv,hv73451632,2023-06-15T08:54:36.800Z,"20 km W of Volcano, Hawaii",earthquake,0.32,0.730000019,0.08,3,automatic,hv,hv
2023-06-15T08:46:47.541Z,61.7388,-150.4664,30.9,1,ml,,,,0.17,ak,ak0237mo91f6,2023-06-15T08:48:28.829Z,"21 km N of Susitna, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-15T08:43:12.630Z,35.6608333,-117.4828333,6.21,0.77,ml,10,99,0.04833,0.18,ci,ci37549724,2023-06-15T18:24:35.069Z,"14km SSW of Searles Valley, CA",earthquake,0.48,1.06,0.101,5,reviewed,ci,ci
2023-06-15T08:43:01.470Z,35.6605,-117.4858333,7.7,1.25,ml,25,49,0.0508,0.18,ci,ci40486408,2023-06-15T18:26:07.547Z,"14km SSW of Searles Valley, CA",earthquake,0.24,0.95,0.136,13,reviewed,ci,ci
2023-06-15T08:40:28.990Z,19.1949996948242,-155.491165161133,34.939998626709,2.18000007,md,47,73,,0.140000001,hv,hv73451602,2023-06-15T08:43:38.240Z,"Hawaii region, Hawaii",earthquake,0.63,0.860000014,1.84000003,26,automatic,hv,hv
2023-06-15T08:23:16.030Z,44.7005,-110.6771667,6.4,1.64,ml,14,80,0.01234,0.13,uu,uu60542221,2023-06-15T13:41:03.040Z,"30 km S of Mammoth, Wyoming",earthquake,0.38,0.5,0.582,3,reviewed,uu,uu
2023-06-15T08:05:32.525Z,62.3896,-149.8165,44.1,2.2,ml,,,,0.83,ak,ak0237mo07w1,2023-06-15T08:41:06.040Z,"Central Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-06-15T08:03:39.770Z,46.21633333333333,-119.5965,7.27,2.19,ml,25,143,0.06283,0.08,uw,uw61933451,2023-06-15T17:08:20.550Z,"9 km WSW of Benton City, Washington",earthquake,0.32,0.15,0.15415047468938337,23,reviewed,uw,uw
2023-06-15T07:49:14.190Z,31.332,-115.5798333,16.98,1.98,ml,9,85,0.1844,0.18,ci,ci40486384,2023-06-15T19:43:51.748Z,"103km ESE of Maneadero, B.C., MX",earthquake,0.36,1.3,0.038,2,reviewed,ci,ci
2023-06-15T07:46:49.590Z,46.222,-119.60283333333334,7.34,0.8,ml,13,210,0.05908,0.05,uw,uw61933446,2023-06-15T17:19:19.530Z,"9 km WSW of Benton City, Washington",earthquake,0.52,0.19,0.08110590355661762,10,reviewed,uw,uw
2023-06-15T07:34:15.564Z,61.4195,-150.1204,29.9,1.9,ml,,,,0.49,ak,ak0237mnkyr8,2023-06-15T07:37:00.688Z,"10 km NW of Point MacKenzie, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-15T07:26:53.070Z,46.224,-119.60233333333333,6.98,1.29,ml,14,164,0.05977,0.08,uw,uw61933441,2023-06-15T17:02:33.890Z,"9 km WSW of Benton City, Washington",earthquake,0.6,0.22,0.10114568321946371,12,reviewed,uw,uw
2023-06-15T07:24:59.920Z,36.7635,-121.4186667,12.2,0.65,md,16,80,0.02294,0.09,nc,nc73901291,2023-06-15T19:00:59.539Z,"7km SW of Ridgemark, CA",earthquake,0.28,0.5,0.141,10,reviewed,nc,nc
2023-06-15T07:19:29.710Z,38.833,-122.7985,2.35,1.44,md,44,29,0.008351,0.03,nc,nc73901286,2023-06-15T20:49:15.386Z,"7km W of Cobb, CA",earthquake,0.15,0.24,0.149,37,reviewed,nc,nc
2023-06-15T07:14:32.679Z,61.5684,-150.1893,29.3,1.5,ml,,,,0.85,ak,ak0237mngpr7,2023-06-15T07:16:34.037Z,"13 km WNW of Big Lake, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-15T07:05:26.970Z,34.9961667,-119.167,-0.88,1.76,ml,29,70,0.1428,0.29,ci,ci40486376,2023-06-15T18:02:39.808Z,"17km N of Pine Mountain Club, CA",earthquake,0.34,0.85,0.156,24,reviewed,ci,ci
2023-06-15T07:04:18.460Z,33.9016667,-116.293,8.1,0.74,ml,34,94,0.1023,0.12,ci,ci40486368,2023-06-15T17:56:14.708Z,"13km NE of Thousand Palms, CA",earthquake,0.19,0.62,0.072,10,reviewed,ci,ci
2023-06-15T06:55:59.317Z,61.0257,-149.4896,33.3,1.1,ml,,,,0.41,ak,ak0237mn44kb,2023-06-15T06:57:56.870Z,"Southern Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-15T06:55:45.660Z,33.706,-116.755,15.91,0.47,ml,21,74,0.03443,0.09,ci,ci40486360,2023-06-15T17:47:30.097Z,"5km SW of Idyllwild, CA",earthquake,0.21,0.3,0.13,8,reviewed,ci,ci
2023-06-15T06:55:18.055Z,60.531,-152.1144,92.7,1.3,ml,,,,0.08,ak,ak0237mn41dp,2023-06-15T06:56:31.227Z,"44 km WSW of Salamatof, Alaska",earthquake,,3.6,,,automatic,ak,ak
2023-06-15T06:53:28.260Z,38.8198318,-122.82267,2.25,0.48,md,10,68,0.01046,0.01,nc,nc73901281,2023-06-15T08:39:12.911Z,"7km NW of The Geysers, CA",earthquake,0.31,0.71,0.27,12,automatic,nc,nc
2023-06-15T06:30:00.330Z,18.4665,-68.9336,156,3.96,md,16,203,0.5542,0.55,pr,pr2023166000,2023-06-15T07:09:32.040Z,"5 km NE of La Romana, Dominican Republic",earthquake,5.64,2.38,0.08,7,reviewed,pr,pr
2023-06-15T05:54:52.828Z,12.4215,47.9004,10,4.5,mb,45,132,5.024,0.43,us,us7000k8lq,2023-06-15T06:26:27.040Z,"143 km NNW of Las Khorey, Somalia",earthquake,9.44,1.874,0.094,34,reviewed,us,us
2023-06-15T05:54:42.727Z,31.65171499,-104.4073455,6.645727539,2,ml,45,72,0.02152173595,0.2,tx,tx2023lpxs,2023-06-15T17:32:58.818Z,"58 km S of Whites City, New Mexico",earthquake,0.7211829523,0.676833828,0,7,reviewed,tx,tx
2023-06-15T05:46:58.042Z,-23.095,170.3361,10,4.8,mb,34,104,2.708,0.41,us,us7000k8lp,2023-06-15T06:14:53.040Z,"295 km E of Vao, New Caledonia",earthquake,8.36,1.885,0.116,27,reviewed,us,us
2023-06-15T05:42:53.740Z,34.8983333,-117.5636667,2.47,1.48,ml,28,94,0.03331,0.15,ci,ci40486336,2023-06-15T17:25:41.481Z,"14km SE of Boron, CA",earthquake,0.23,0.26,0.132,24,reviewed,ci,ci
2023-06-15T05:40:01.620Z,38.8358333,-122.8093333,2.26,-0.18,md,12,68,0.01243,0.02,nc,nc73901276,2023-06-15T09:22:13.999Z,"8km WNW of Cobb, CA",earthquake,0.3,0.76,0.336,11,reviewed,nc,nc
2023-06-15T05:37:33.350Z,33.6693333,-116.7575,13.47,0.3,ml,19,103,0.05519,0.13,ci,ci40486328,2023-06-15T20:44:25.441Z,"9km SSW of Idyllwild, CA",earthquake,0.32,0.47,0.189,3,reviewed,ci,ci
2023-06-15T05:37:00.053Z,63.0891,-151.1313,3.4,1.2,ml,,,,0.55,ak,ak0237mmephx,2023-06-15T05:38:53.705Z,"Central Alaska",earthquake,,1,,,automatic,ak,ak
2023-06-15T05:35:57.070Z,33.6708333,-116.7578333,13.69,0.56,ml,25,106,0.05426,0.12,ci,ci40486320,2023-06-15T16:58:40.470Z,"8km SSW of Idyllwild, CA",earthquake,0.21,0.38,0.156,7,reviewed,ci,ci
2023-06-15T05:35:47.970Z,33.6638333,-116.7451667,12.33,0.07,ml,10,189,0.05382,0.19,ci,ci37549564,2023-06-15T17:07:16.002Z,"9km SSW of Idyllwild, CA",earthquake,0.68,1.36,0.073,4,reviewed,ci,ci
2023-06-15T05:34:56.330Z,33.2506667,-116.3028333,12.49,1.79,ml,76,22,0.07085,0.19,ci,ci40486312,2023-06-15T16:53:18.610Z,"7km E of Borrego Springs, CA",earthquake,0.15,0.45,0.102,47,reviewed,ci,ci
2023-06-15T05:32:37.770Z,44.2648333333333,-115.181666666667,18.08,2.35,ml,16,69,0.8289,0.18,mb,mb90018348,2023-06-15T14:41:19.660Z,"20 km WNW of Stanley, Idaho",earthquake,0.46,1.11,0.164914531304746,26,reviewed,mb,mb
2023-06-15T05:19:51.790Z,35.8328333,-117.8013333,3.02,0.7,ml,12,113,0.03827,0.13,ci,ci40486304,2023-06-15T16:39:21.801Z,"15km SE of Little Lake, CA",earthquake,0.27,0.72,0.034,3,reviewed,ci,ci
2023-06-15T05:17:45.900Z,19.32200050354,-155.754165649414,8.82999992370605,1.83000004,md,32,106,,0.209999993,hv,hv73451502,2023-06-15T05:20:48.580Z,"18 km SE of Honaunau-Napoopoo, Hawaii",earthquake,0.51,0.560000002,0.910000026,8,automatic,hv,hv
2023-06-15T05:12:25.210Z,46.560833333333335,-119.5465,15.47,0.79,ml,16,87,0.07435,0.08,uw,uw61933431,2023-06-15T16:59:07.860Z,"30 km W of Basin City, Washington",earthquake,0.28,0.52,0.13093586968943327,13,reviewed,uw,uw
2023-06-15T05:11:53.178Z,61.5568,-148.1519,52.5,0.7,ml,,,,0.88,ak,ak0237mm98z9,2023-06-15T05:13:46.424Z,"31 km SSE of Chickaloon, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-06-15T05:01:28.740Z,36.5505,-121.1301667,2.62,1.53,md,26,116,0.02235,0.13,nc,nc73901271,2023-06-15T19:42:16.008Z,"2km NNE of Pinnacles, CA",earthquake,0.29,0.38,0.181,24,reviewed,nc,nc
2023-06-15T04:59:12.882Z,63.2632,-151.3474,0,1.6,ml,,,,0.67,ak,ak0237mly0mw,2023-06-15T05:01:17.136Z,"36 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-15T04:52:55.285Z,60.4069,-147.7851,9.1,1.9,ml,,,,0.53,ak,ak0237mlwlw8,2023-06-15T04:54:33.332Z,"39 km NNE of Chenega, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-15T04:44:09.140Z,35.6483333,-118.3161667,7.52,1.7,ml,24,69,0.05499,0.15,ci,ci40486288,2023-06-15T13:16:00.250Z,"14km ESE of Wofford Heights, CA",earthquake,0.24,0.57,0.241,21,reviewed,ci,ci
2023-06-15T04:35:13.510Z,33.9708333,-118.4236667,10.59,1.29,ml,23,106,0.01373,0.19,ci,ci40486280,2023-06-15T16:37:42.183Z,"3km ESE of Marina del Rey, CA",earthquake,0.33,0.42,0.19,18,reviewed,ci,ci
2023-06-15T04:20:35.930Z,38.7806664,-122.7651672,1.65,1.04,md,16,78,0.009941,0.03,nc,nc73901261,2023-06-15T04:42:13.518Z,"1km WNW of The Geysers, CA",earthquake,0.27,0.5,0.11,15,automatic,nc,nc
2023-06-15T04:11:15.220Z,33.4775,-116.4798333,3.16,1.23,ml,57,78,0.06436,0.2,ci,ci40486256,2023-06-15T16:29:48.750Z,"20km ESE of Anza, CA",earthquake,0.17,0.49,0.135,25,reviewed,ci,ci
2023-06-15T03:51:40.730Z,44.2791666666667,-115.164333333333,7.2,1.89,ml,10,68,0.8146,0.18,mb,mb90018343,2023-06-15T14:17:01.270Z,"19 km WNW of Stanley, Idaho",earthquake,0.61,1.35,0.187442217440261,7,reviewed,mb,mb
2023-06-15T03:21:30.791Z,32.6717,94.302,17.406,4.5,mb,52,76,4.02,0.5,us,us7000k8ky,2023-06-16T01:05:11.040Z,"249 km ENE of Nagqu, China",earthquake,9.71,4.821,0.093,34,reviewed,us,us
2023-06-15T03:10:27.171Z,62.8097,-148.975,56.9,3,ml,,,,0.68,ak,ak0237ml2419,2023-06-16T00:42:06.040Z,"64 km S of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-15T03:07:51.930Z,38.8236667,-122.8498333,2.8,1.88,md,52,32,0.006726,0.07,nc,nc73901251,2023-06-15T19:15:13.841Z,"10km WNW of The Geysers, CA",earthquake,0.16,0.24,0.161,48,reviewed,nc,nc
2023-06-15T03:07:23.800Z,58.2478333333333,-155.146,33.52,0.35,ml,10,132,,0.17,av,av91107523,2023-06-15T20:40:47.720Z,"85 km NNW of Karluk, Alaska",earthquake,0.58,0.74,0.2655902731669,9,reviewed,av,av
2023-06-15T03:06:56.910Z,58.2575,-155.147666666667,31.96,0.27,ml,9,129,,0.06,av,av91107508,2023-06-15T20:17:57.360Z,"86 km NNW of Karluk, Alaska",earthquake,0.36,0.54,0.27542764810162,8,reviewed,av,av
2023-06-15T03:06:02.840Z,58.2518333333333,-155.149666666667,32.76,0.1,ml,9,130,,0.14,av,av91107503,2023-06-15T20:11:29.170Z,"86 km NNW of Karluk, Alaska",earthquake,0.87,0.98,0.359656422505936,8,reviewed,av,av
2023-06-15T03:05:26.050Z,18.037,-66.7865,15.54,2.34,md,7,148,0.1076,0.18,pr,pr71413508,2023-06-15T03:20:06.150Z,"2 km NNE of Guayanilla, Puerto Rico",earthquake,0.59,1.61,0.06812959833427,5,reviewed,pr,pr
2023-06-15T03:03:43.060Z,37.239,-121.6148333,6.94,1.86,md,61,44,0.05061,0.09,nc,nc73901246,2023-06-15T18:49:15.681Z,"13km NNE of Morgan Hill, CA",earthquake,0.13,0.26,0.215,54,reviewed,nc,nc
2023-06-15T02:59:56.820Z,36.5436667,-121.1316667,3.55,1.43,md,26,110,0.01606,0.11,nc,nc73901241,2023-06-15T19:12:11.821Z,"2km NE of Pinnacles, CA",earthquake,0.24,0.39,0.123,21,reviewed,nc,nc
2023-06-15T02:40:11.850Z,46.22516666666667,-119.60166666666667,7.17,1.02,ml,11,146,0.06046,0.05,uw,uw61933411,2023-06-15T16:55:11.670Z,"9 km WSW of Benton City, Washington",earthquake,0.47,0.22,0.09440681085768043,9,reviewed,uw,uw
2023-06-15T02:22:21.740Z,33.336,-116.3611667,9.84,0.77,ml,27,162,0.01051,0.2,ci,ci40486232,2023-06-15T16:17:23.323Z,"9km N of Borrego Springs, CA",earthquake,0.38,0.56,0.096,9,reviewed,ci,ci
2023-06-15T02:19:23.281Z,13.7495,120.7447,112,6.2,mww,129,24,9.025,0.56,us,us7000k8jz,2023-06-16T00:04:08.610Z,"11 km SSE of Hukay, Philippines",earthquake,7.87,1.845,0.034,84,reviewed,us,us
2023-06-15T01:46:32.022Z,-29.2921,-176.94,35,5.1,mb,68,64,0.857,0.59,us,us7000k8ju,2023-06-15T23:49:40.040Z,"Kermadec Islands region",earthquake,9.48,1.863,0.048,138,reviewed,us,us
2023-06-15T01:42:58.190Z,33.5503333,-116.4133333,10.58,0.54,ml,21,116,0.02878,0.09,ci,ci40486216,2023-06-15T16:07:17.251Z,"16km SW of La Quinta, CA",earthquake,0.18,0.29,0.111,9,reviewed,ci,ci
2023-06-15T01:34:05.380Z,37.4723333,-118.8461667,6.46,1.1,md,20,170,0.1183,0.03,nc,nc73901221,2023-06-15T20:17:20.207Z,"18km SW of Toms Place, CA",earthquake,0.55,1.18,0.087,14,reviewed,nc,nc
2023-06-15T01:29:34.796Z,59.4157,-153.9874,44,1.5,ml,,,,0.63,ak,ak0237mjzc13,2023-06-15T01:31:02.886Z,"32 km ESE of Pope-Vannoy Landing, Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-06-15T01:25:47.966Z,59.5842,-152.3531,60.1,2,ml,,,,0.58,ak,ak0237mjyi6k,2023-06-15T01:27:51.887Z,"35 km NW of Nanwalek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-15T01:13:05.542Z,33.5871,141.1257,35,4.4,mb,29,130,1.195,1,us,us7000k8jq,2023-06-15T23:30:46.040Z,"188 km SSE of Katsuura, Japan",earthquake,4.93,1.926,0.135,16,reviewed,us,us
2023-06-15T01:09:56.368Z,-9.1854,123.8442,35,4.7,mb,40,54,8.025,0.69,us,us7000k8jp,2023-06-15T22:53:05.040Z,"46 km N of Naisano Dua, Indonesia",earthquake,8.71,1.916,0.101,30,reviewed,us,us
2023-06-15T01:08:10.350Z,58.256,-155.142666666667,32.54,-0.03,ml,11,96,,0.23,av,av91107493,2023-06-15T19:44:51.930Z,"86 km NNW of Karluk, Alaska",earthquake,0.77,1.08,0.303229433157606,10,reviewed,av,av
2023-06-15T01:06:09.867Z,60.2576,-151.1412,51.3,1.4,ml,,,,0.55,ak,ak0237mjucmy,2023-06-15T01:13:35.983Z,"11 km SE of Kasilof, Alaska",earthquake,,1.6,,,automatic,ak,ak
2023-06-15T01:05:15.430Z,58.268,-155.132,32.25,-0.28,ml,8,88,,0.07,av,av91107488,2023-06-15T19:35:13.600Z,"87 km NNW of Karluk, Alaska",earthquake,0.48,0.61,0.273833557397014,7,reviewed,av,av
2023-06-15T01:03:53.210Z,38.7813339,-122.7578354,1.13,0.72,md,10,71,0.01227,0.02,nc,nc73901211,2023-06-15T01:24:14.380Z,"0km NNW of The Geysers, CA",earthquake,0.26,0.62,0.4,9,automatic,nc,nc
2023-06-15T01:03:01.970Z,58.2623333333333,-155.145,33.11,0.34,ml,11,92,,0.15,av,av91926211,2023-06-15T19:08:45.480Z,"87 km NNW of Karluk, Alaska",earthquake,0.5,0.8,0.26645610353663,10,reviewed,av,av
2023-06-15T00:59:50.980Z,58.2458333333333,-155.155333333333,32.32,-0.16,ml,9,166,,0.08,av,av91107473,2023-06-15T18:33:38.320Z,"Alaska Peninsula",earthquake,0.73,0.49,0.320943251835704,9,reviewed,av,av
2023-06-15T00:57:20.404Z,60.261,-151.154,52.4,3.1,ml,,,,0.53,ak,ak0237mjjvde,2023-06-15T01:04:33.040Z,"Kenai Peninsula, Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-06-15T00:45:25.390Z,58.2745,-155.131666666667,31.43,-0.25,ml,11,85,,0.15,av,av91107468,2023-06-15T18:07:00.820Z,"88 km NNW of Karluk, Alaska",earthquake,0.77,0.76,0.284384891072157,10,reviewed,av,av
2023-06-15T00:43:28.010Z,19.3304996490479,-155.227493286133,25.5599994659424,2.02999997,md,40,61,,0.109999999,hv,hv73451352,2023-06-15T00:46:36.630Z,"12 km S of Volcano, Hawaii",earthquake,0.55,0.529999971,0.560000002,19,automatic,hv,hv
2023-06-15T00:36:31.403Z,63.2206,-150.5906,126.2,1.9,ml,,,,0.27,ak,ak0237mjfe6c,2023-06-15T00:38:58.709Z,"Central Alaska",earthquake,,0.9,,,automatic,ak,ak
2023-06-15T00:33:59.050Z,34.208,-118.0136667,14.45,2.2,ml,83,28,0.04015,0.19,ci,ci40486168,2023-06-15T15:57:11.430Z,"6km NE of Sierra Madre, CA",earthquake,0.15,0.3,0.196,97,reviewed,ci,ci
2023-06-15T00:24:25.439Z,37.1466,-116.4937,10.3,0.6,ml,17,107.88,0.145,0.1976,nn,nn00861238,2023-06-15T14:58:13.715Z,"35 km NE of Beatty, Nevada",earthquake,,2.4,0.27,7,reviewed,nn,nn
2023-06-15T00:20:05.250Z,36.5491667,-121.1266667,2.89,1.5,md,26,115,0.02286,0.1,nc,nc73901206,2023-06-15T19:42:16.135Z,"2km NE of Pinnacles, CA",earthquake,0.25,0.33,0.169,22,reviewed,nc,nc
2023-06-15T00:08:26.220Z,33.8898333,-116.2705,7.01,0.9,ml,17,91,0.08822,0.19,ci,ci40486152,2023-06-15T15:04:38.429Z,"14km NE of Thousand Palms, CA",earthquake,0.36,1.13,0.065,5,reviewed,ci,ci
2023-06-15T00:01:58.421Z,-29.2915,-177.1798,50.581,5,mb,50,121,0.648,0.67,us,us7000k8jh,2023-06-15T00:20:13.040Z,"Kermadec Islands, New Zealand",earthquake,8.96,6.467,0.076,55,reviewed,us,us
2023-06-14T23:58:57.958Z,23.5519,121.5229,28.815,4.4,mb,37,85,0.261,0.75,us,us7000k8jg,2023-06-15T02:39:44.792Z,"Taiwan",earthquake,2.43,5.483,0.143,14,reviewed,us,us
2023-06-14T23:54:10.330Z,33.1478333,-115.9775,7.66,1.81,ml,60,36,0.02559,0.18,ci,ci40486136,2023-06-15T14:58:04.300Z,"14km E of Ocotillo Wells, CA",earthquake,0.15,0.39,0.13,46,reviewed,ci,ci
2023-06-14T23:52:42.330Z,33.8965,-116.2728333,7.27,0.83,ml,12,99,0.08759,0.13,ci,ci40486144,2023-06-15T14:30:09.826Z,"14km NE of Thousand Palms, CA",earthquake,0.31,1.18,0.061,6,reviewed,ci,ci
2023-06-14T23:49:38.680Z,38.8371658,-122.7943344,2.48,0.28,md,8,84,0.003355,0.02,nc,nc73901201,2023-06-15T00:08:15.942Z,"6km WNW of Cobb, CA",earthquake,0.48,1.05,0.16,8,automatic,nc,nc
2023-06-14T23:41:32.135Z,63.5721,-149.1782,33,1.2,ml,,,,0.71,ak,ak0237l9m38d,2023-06-14T23:43:40.921Z,"Central Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-14T23:41:28.370Z,47.495,-112.691666666667,22.44,1.3,ml,15,154,0.2859,0.1,mb,mb90018328,2023-06-15T14:10:19.130Z,"22 km W of Augusta, Montana",earthquake,0.56,1.94,0.163158838506307,5,reviewed,mb,mb
2023-06-14T23:40:04.560Z,46.6341666666667,-113.262,4.25,0.97,ml,10,118,0.2343,0.11,mb,mb90018368,2023-06-15T16:29:46.840Z,"9 km WSW of Drummond, Montana",earthquake,0.46,8.86,0.224180878503627,4,reviewed,mb,mb
2023-06-14T23:15:59.900Z,33.5915,-117.257,15.1,1.03,ml,32,51,0.05208,0.16,ci,ci40486112,2023-06-15T14:21:26.482Z,"2km ESE of Wildomar, CA",earthquake,0.23,0.44,0.159,13,reviewed,ci,ci
2023-06-14T23:13:35.323Z,65.0177,-147.1206,0,0.8,ml,,,,0.26,ak,ak0237l9g35k,2023-06-14T23:58:24.304Z,"16 km NNW of Two Rivers, Alaska",explosion,,0,,,reviewed,ak,ak
2023-06-14T23:10:42.420Z,57.5783,-154.8425,36.6,1.8,ml,,,,0.31,ak,ak0237l9fgtu,2023-06-14T23:12:09.158Z,"23 km W of Karluk, Alaska",earthquake,,8,,,automatic,ak,ak
2023-06-14T23:07:03.503Z,64.7474,-150.4593,4.5,1.5,ml,,,,1.03,ak,ak0237l9eqoe,2023-06-14T23:08:58.727Z,"29 km SSE of Manley Hot Springs, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-14T23:04:12.270Z,33.6535,-116.7665,12.33,0.23,ml,16,112,0.05969,0.08,ci,ci40486104,2023-06-14T23:16:35.351Z,"11km SSW of Idyllwild, CA",earthquake,0.25,0.41,0.095,7,reviewed,ci,ci
